timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1569813969915,19353,CreateUser,200,,Thread Group 1-14,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,19352,0,1
1569813970082,19732,CreateUser,200,,Thread Group 1-12,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,19731,0,0
1569813970481,19732,CreateUser,200,,Thread Group 1-13,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,19730,0,0
1569813970628,20066,CreateUser,200,,Thread Group 1-11,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,20064,0,1
1569813970863,20297,CreateUser,200,,Thread Group 1-18,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,20296,0,2
1569813971226,20466,CreateUser,200,,Thread Group 1-16,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,20464,0,2
1569813971401,20990,CreateUser,200,,Thread Group 1-17,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,20990,0,1
1569813971613,20937,CreateUser,200,,Thread Group 1-22,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,20936,0,2
1569813971799,21452,CreateUser,200,,Thread Group 1-21,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,21451,0,1
1569813971988,21453,CreateUser,200,,Thread Group 1-19,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,21453,0,1
1569813972081,22289,CreateUser,200,,Thread Group 1-20,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,22288,0,2
1569813972440,22443,CreateUser,200,,Thread Group 1-24,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,22442,0,0
1569813972630,22563,CreateUser,200,,Thread Group 1-23,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,22562,0,1
1569813972919,22922,CreateUser,200,,Thread Group 1-25,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,22920,0,1
